L5,SY,GE,VEND,ITEM,COLUPC,PRODUCT TYPE,PACKAGE,FLAVOR/SCENT,FAT CONTENT,CALORIE LEVEL,STYLE,TYPE OF YOGURT
PRIVATE LABEL,88,3,99998,75034,8.84E+12,YOGURT,PLASTIC CONTAINER,CHERRY,NONFAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75035,8.84E+12,YOGURT,PLASTIC CUP,CHERRY,NONFAT,LIGHT,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75036,8.84E+12,YOGURT,CARTON,CHERRY,MISSING,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75037,8.84E+12,YOGURT,PLASTIC CUP,CHERRY,MISSING,MISSING,SUNDAE,MISSING
PRIVATE LABEL,88,3,99998,75038,8.84E+12,YOGURT,CARTON,CHERRY,1.5% LOWFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75039,8.84E+12,YOGURT,PLASTIC CUP,CHERRY,1.5% MILKFAT,230 CALORIES,NATURAL,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75040,8.84E+12,YOGURT,PLASTIC CUP,CHERRY,1% LOWFAT,MISSING,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75041,8.84E+12,YOGURT,PLASTIC CUP,CHERRY,1% MILKFAT,210 CALORIES,GRADE A,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75042,8.84E+12,YOGURT,PLASTIC CONTAINER,CHERRY,2.5% MILKFAT,MISSING,SWISS,PRE STIR
PRIVATE LABEL,88,3,99998,75043,8.84E+12,YOGURT,PLASTIC CONTAINER,CHERRY,2% MILKFAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75044,8.84E+12,YOGURT,PLASTIC TUB,CHERRY,99% FAT FREE,MISSING,GRADE A,MISSING
PRIVATE LABEL,88,3,99998,75045,8.84E+12,YOGURT,PLASTIC CUP,CHERRY PINEAPPLE,LOW FAT,MISSING,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75046,8.84E+12,YOGURT,PLASTIC CONTAINER,CHERRY AND VANILLA,LOW FAT,MISSING,MISSING,REGULAR
PRIVATE LABEL,88,3,99998,75047,8.84E+12,YOGURT,PLASTIC CARTON,CHERRY AND VANILLA,NONFAT,LITE,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75048,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,1% MILKFAT,MISSING,SWISS,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75049,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75050,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,1% MILKFAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75051,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,FAT FREE,LITE,REGULAR,BLENDED
PRIVATE LABEL,88,3,99998,75052,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,LOW FAT,100 CALORIES,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75053,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,NONFAT,LIGHT,REGULAR,BLENDED
PRIVATE LABEL,88,3,99998,75054,8.84E+12,YOGURT,PLASTIC CUP,CHERRY VANILLA,MISSING,MISSING,SUNDAE,MISSING
PRIVATE LABEL,88,3,99998,75055,8.84E+12,YOGURT,PLASTIC CONTAINER,CHERRY & MIXED BERRY,1% MILKFAT,MISSING,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75056,8.84E+12,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,LOW FAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75057,8.84E+12,YOGURT,PLASTIC CUP,COCONUT CREAM PIE,NONFAT,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75058,8.84E+12,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75059,8.84E+12,YOGURT,PLASTIC CUP,CRANBERRY RASPBERRY,LOW FAT,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75060,8.84E+12,YOGURT,PLASTIC CUP,COCONUT CREAM,NONFAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75061,8.84E+12,YOGURT,PLASTIC CUP,CINNAMON VANILLA,LOW FAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75062,8.84E+12,YOGURT,PLASTIC CUP,CAPPUCCINO,NONFAT,LIGHT,ALL NATURAL,PRESTIRRED
PRIVATE LABEL,88,3,99998,75063,8.84E+12,YOGURT,PLASTIC CUP,CREME CARAMEL,NONFAT,100 CALORIES,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75064,8.84E+12,YOGURT,PLASTIC CUP,CHERRY CHIFFON,LOW FAT,MISSING,MISSING,WHIPPED
PRIVATE LABEL,88,3,99998,75065,8.84E+12,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75066,8.84E+12,YOGURT,PLASTIC CUP,CARAMEL CREME,NONFAT,LIGHT,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75067,8.84E+12,YOGURT,PLASTIC CUP,CREAM AND CARAMEL,NONFAT,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75068,8.84E+12,YOGURT,PLASTIC CUP,CARAMEL,NONFAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75069,8.84E+12,YOGURT,PLASTIC CUP,CARAMEL APPLE,FAT FREE,LIGHT,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75070,8.84E+12,YOGURT,PLASTIC CUP,DUTCH APPLE,1% LOWFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75071,8.84E+12,YOGURT,PLASTIC CUP,DUTCH APPLE,LOW FAT,MISSING,GRADE A,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75072,8.84E+12,YOGURT,PLASTIC CUP,DUTCH APPLE,LOW FAT,MISSING,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75073,8.84E+12,YOGURT,PLASTIC CUP,DUTCH APPLE,WHOLE,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75074,8.84E+12,YOGURT,PLASTIC CUP,MISSING,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75075,8.84E+12,YOGURT,PLASTIC CUP,DATE WALNUT,LOW FAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75076,8.84E+12,YOGURT,PLASTIC CUP,EGGNOG,LOW FAT,MISSING,CREAMY,PRESTIRRED
PRIVATE LABEL,88,3,99998,75077,8.84E+12,YOGURT,PLASTIC CUP,FUJI APPLE,99% FAT FREE,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75078,8.84E+12,YOGURT,SQUEEZE TUBE IN BOX,MISSING,LOW FAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75079,8.84E+12,YOGURT,PLASTIC CUP,MISSING,LOW FAT,LIGHT,NATURAL,BLENDED
PRIVATE LABEL,88,3,99998,75080,8.84E+12,YOGURT,PLASTIC CUP,MISSING,NONFAT,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75081,8.84E+12,YOGURT,PLASTIC CUP,GINGERBREAD,FAT FREE,LIGHT,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75082,8.84E+12,YOGURT,PLASTIC CUP,GUAVA,LOW FAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75083,8.84E+12,YOGURT,PLASTIC CUP,HONEY ALMOND,LOW FAT,LIGHT,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75084,8.84E+12,YOGURT,PLASTIC CUP,KEYLIME PIE,NONFAT,LITE,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75085,8.84E+12,YOGURT,PLASTIC CUP,KIWI,MISSING,MISSING,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75086,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME,2% MILKFAT,150 CALORIES,LIGHT AND FLUFFY,WHIPPED
PRIVATE LABEL,88,3,99998,75087,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME,NONFAT,LIGHT,REGULAR,REGULAR
PRIVATE LABEL,88,6,99998,54607,8.87E+12,YOGURT,PLASTIC CUP,KEY LIME,LOW FAT,MISSING,MISSING,WHIPPED
PRIVATE LABEL,88,3,99998,75088,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME,2% MILKFAT,MISSING,GRADE A,WHIPPED
PRIVATE LABEL,88,3,99998,75089,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME,FAT FREE,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75090,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME,LOW FAT,240 CALORIES,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75091,8.84E+12,YOGURT,PLASTIC CONTAINER,KEY LIME,LOW FAT,MISSING,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75092,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME,NONFAT,LIGHT,GRADE A,REGULAR
PRIVATE LABEL,88,3,99998,75093,8.84E+12,YOGURT,PLASTIC CUP,KIWI STRAWBERRY,NONFAT,LITE,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75094,8.84E+12,YOGURT,PLASTIC CUP,KIWI PASSION FRUIT,NONFAT,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75095,8.84E+12,YOGURT,PLASTIC CUP,KIWI & STRAWBERRY,REGULAR,MISSING,MISSING,MISSING
PRIVATE LABEL,88,6,99998,54608,8.87E+12,YOGURT,PLASTIC CUP,KEYLIME,LOW FAT,MISSING,THICK AND CREAMY,BLENDED
PRIVATE LABEL,88,3,99998,75096,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME PIE,LOW FAT,150 CALORIES,GRADE A,WHIPPED
PRIVATE LABEL,88,3,99998,75097,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME PIE,LOW FAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75098,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME PIE,LOW FAT,MISSING,CREAMY,BLENDED
PRIVATE LABEL,88,3,99998,75099,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME PIE,NONFAT,LIGHT,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75100,8.84E+12,YOGURT,PLASTIC CUP,KEY LIME PIE,99% FAT FREE,MISSING,ORIGINAL,BLENDED
PRIVATE LABEL,88,3,99998,75101,8.84E+12,YOGURT,PLASTIC CUP,LEMON CHEESECAKE,LOW FAT,MISSING,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75102,8.84E+12,YOGURT,PLASTIC CUP,LEMON CHIFFON,NONFAT,LITE,CREAMY,BLENDED
PRIVATE LABEL,88,3,99998,75103,8.84E+12,YOGURT,PLASTIC CUP,LEMON CHIFFON,FAT FREE,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75104,8.84E+12,YOGURT,PLASTIC CUP,LEMON CHIFFON,LOW FAT,220 CALORIES,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75105,8.84E+12,YOGURT,PLASTIC CUP,LEMON CHIFFON,NONFAT,LIGHT,GRADE A,REGULAR
PRIVATE LABEL,88,3,99998,75106,8.84E+12,YOGURT,PLASTIC CUP,LIME,LOW FAT,250 CALORIES,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75107,8.84E+12,YOGURT,PLASTIC CUP,LIME,1% MILKFAT,250 CALORIES,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75108,8.84E+12,YOGURT,PLASTIC CUP,LEMON,FAT FREE,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75109,8.84E+12,YOGURT,PLASTIC CONTAINER,LEMON,LOW FAT,MISSING,REGULAR,BLENDED
PRIVATE LABEL,88,3,99998,75110,8.84E+12,YOGURT,PLASTIC CUP,LEMON,LOW FAT,LIGHT,GRADE A,PRE STIR
PRIVATE LABEL,88,3,99998,75111,8.84E+12,YOGURT,PLASTIC CUP,LEMON,LOW FAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75112,8.84E+12,YOGURT,PLASTIC CUP,LEMON,NONFAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75113,8.84E+12,YOGURT,PLASTIC CUP,LEMON CHIFFON,NONFAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75114,8.84E+12,YOGURT,PLASTIC CUP,LEMON,MISSING,MISSING,NATURAL,REGULAR
PRIVATE LABEL,88,3,99998,75115,8.84E+12,YOGURT,PLASTIC CUP,LEMON,WHOLE,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75116,8.84E+12,YOGURT,PLASTIC CUP,LEMON,1.5% MILKFAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75117,8.84E+12,YOGURT,PLASTIC CUP,LEMON,1% LOWFAT,MISSING,SWISS,MISSING
PRIVATE LABEL,88,3,99998,75118,8.84E+12,YOGURT,PLASTIC CUP,LEMON,1% MILKFAT,250 CALORIES,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75119,8.84E+12,YOGURT,PLASTIC CUP,LEMON,99% FAT FREE,MISSING,ORIGINAL,BLENDED
PRIVATE LABEL,88,3,99998,75120,8.84E+12,YOGURT,PLASTIC CONTAINER,LEMON MERINGUE,NONFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75121,8.84E+12,YOGURT,PLASTIC CUP,LEMON MERINGUE,LOW FAT,MISSING,GRADE A,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75122,8.84E+12,YOGURT,PLASTIC CUP,MARIONBERRY,NONFAT,MISSING,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75123,8.84E+12,YOGURT,PLASTIC CUP,MUDSLIDE,NONFAT,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,6,99998,54609,8.87E+12,YOGURT,PLASTIC CUP,MANGO & ORANGE,MISSING,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75124,8.84E+12,YOGURT,PLASTIC CUP,MANGO,LOW FAT,MISSING,SWISS,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75125,8.84E+12,YOGURT,PLASTIC CUP,MANGO,1% MILKFAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75126,8.84E+12,YOGURT,CARTON,MANDARIN ORANGE,1% LOWFAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75127,8.84E+12,YOGURT,PLASTIC CUP,MANDARIN ORANGE,LOW FAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75128,8.84E+12,YOGURT,PLASTIC CUP,MANDARIN ORANGE,NONFAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75129,8.84E+12,YOGURT,PLASTIC CUP,MAPLE,LOW FAT,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75130,8.84E+12,YOGURT,PLASTIC CUP,MIXED BERRY,1% MILKFAT,LITE,NATURAL,PRESTIRRED
PRIVATE LABEL,88,3,99998,75131,8.84E+12,YOGURT,PLASTIC CUP,MIXED BERRY,NONFAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75132,8.84E+12,YOGURT,PLASTIC CONTAINER,MIXED BERRY,LOW FAT,MISSING,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75133,8.84E+12,YOGURT,PLASTIC CUP,MIXED BERRY,LOW FAT,250 CALORIES,GRADE A,PRE STIR
PRIVATE LABEL,88,3,99998,75134,8.84E+12,YOGURT,PLASTIC CUP,MIXED BERRY,NONFAT,80 CALORIES,GRADE A,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75135,8.84E+12,YOGURT,PLASTIC CONTAINER,MIXED BERRY,99% FAT FREE,MISSING,ORIGINAL,BLENDED
PRIVATE LABEL,88,3,99998,75136,8.84E+12,YOGURT,PLASTIC CUP,MIXED BERRY,99% FAT FREE,MISSING,ORIGINAL,BLENDED
PRIVATE LABEL,88,3,99998,75137,8.84E+12,YOGURT,PLASTIC CUP,MIXED FRUIT,LOW FAT,MISSING,ORIGINAL,MISSING
PRIVATE LABEL,88,3,99998,75138,8.84E+12,YOGURT,PLASTIC CUP,MIXED FRUIT,MISSING,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75139,8.84E+12,YOGURT,PLASTIC CUP,MIXED FRUIT,NONFAT,MISSING,MISSING,MISSING
PRIVATE LABEL,88,6,99998,54610,8.87E+12,YOGURT,PLASTIC CUP,MISSING,MISSING,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75140,8.84E+12,YOGURT,SQUEEZE TUBE IN BOX,MISSING,MISSING,80 CALORIES,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75141,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREME,LOW FAT,MISSING,GRADE A,WHIPPED
PRIVATE LABEL,88,3,99998,75142,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREME,NONFAT,LIGHT,REGULAR,REGULAR
PRIVATE LABEL,88,3,99998,75143,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREME,LOW FAT,LIGHT,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75144,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,1% MILKFAT,250 CALORIES,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75145,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,2% MILKFAT,MISSING,LIGHT AND FLUFFY,WHIPPED
PRIVATE LABEL,88,3,99998,75146,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,LOW FAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,6,99998,54611,8.87E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,LOW FAT,MISSING,MISSING,WHIPPED
PRIVATE LABEL,88,3,99998,75147,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,LOW FAT,MISSING,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75148,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,NONFAT,LIGHT,GRADE A,MISSING
PRIVATE LABEL,88,3,99998,75149,8.84E+12,YOGURT,PLASTIC CUP,ORANGE CREAM,99% FAT FREE,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75150,8.84E+12,YOGURT,PLASTIC TUB,ORANGE,LOW FAT,MISSING,SWISS,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75151,8.84E+12,YOGURT,PLASTIC CUP,ORANGE,LOW FAT,MISSING,GRADE A,WHIPPED
PRIVATE LABEL,88,3,99998,75152,8.84E+12,YOGURT,PLASTIC CUP,ORANGE,LOW FAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75153,8.84E+12,YOGURT,PLASTIC CUP,ORANGE,NONFAT,LIGHT,GRADE A,PRESTIRRED
PRIVATE LABEL,88,3,99998,75154,8.84E+12,YOGURT,PLASTIC CUP,ORANGE,NONFAT,LIGHT,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75155,8.84E+12,YOGURT,PLASTIC CUP,ORANGE,1% MILKFAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75156,8.84E+12,YOGURT,PLASTIC CUP,ORANGE DREAM,1% MILKFAT,120 CALORIES,REGULAR,BLENDED
PRIVATE LABEL,88,3,99998,75157,8.84E+12,YOGURT,PLASTIC CUP,ORANGE TANGERINE,LOW FAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75158,8.84E+12,YOGURT,PLASTIC CUP,ORANGE VANILLA CREME,LOW FAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75159,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE BANANA,LOW FAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75160,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,1% MILKFAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75161,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,MISSING,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75162,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,FAT FREE,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75163,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,LOW FAT,250 CALORIES,NATURAL,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75164,8.84E+12,YOGURT,CARTON,PINEAPPLE,LESS THAN 1% FAT,MISSING,NATURAL,PRESTIRRED
PRIVATE LABEL,88,3,99998,75165,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,NONFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75166,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,MISSING,MISSING,SUNDAE,MISSING
PRIVATE LABEL,88,3,99998,75167,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,1.5% MILKFAT,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75168,8.84E+12,YOGURT,CARTON,PINEAPPLE,1% LOWFAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75169,8.84E+12,YOGURT,PLASTIC CUP,PINEAPPLE,1% MILKFAT,210 CALORIES,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75170,8.84E+12,YOGURT,PLASTIC CUP,PAPAYA,1% MILKFAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75171,8.84E+12,YOGURT,PLASTIC CUP,PEACH,MISSING,LITE,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75172,8.84E+12,YOGURT,PLASTIC CUP,PEACH,1% MILKFAT,MISSING,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75173,8.84E+12,YOGURT,PLASTIC CUP,PEACH,1% MILKFAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75174,8.84E+12,YOGURT,PLASTIC TUB,PEACH,LOW FAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75175,8.84E+12,YOGURT,PLASTIC CUP,PEACH,.5% LOWFAT,MISSING,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75176,8.84E+12,YOGURT,PLASTIC CUP,PEACH,MISSING,LIGHT,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75177,8.84E+12,YOGURT,PLASTIC CUP,PEACH,FAT FREE,LIGHT,MISSING,MISSING
PRIVATE LABEL,88,3,99998,75178,8.84E+12,YOGURT,PLASTIC CUP,PEACH,FAT FREE,LIGHT,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75179,8.84E+12,YOGURT,PLASTIC CUP,PEACH,MISSING,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75180,8.84E+12,YOGURT,PLASTIC CONTAINER,PEACH,LOW FAT,MISSING,GRADE A,PRE STIR
PRIVATE LABEL,88,3,99998,75181,8.84E+12,YOGURT,PLASTIC CUP,PEACH,LOW FAT,LIGHT,NATURAL,PRESTIRRED
PRIVATE LABEL,88,3,99998,75182,8.84E+12,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75183,8.84E+12,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,GRADE A,WHIPPED
PRIVATE LABEL,88,3,99998,75184,8.84E+12,YOGURT,PLASTIC CUP,PEACH,LOW FAT,MISSING,GRADE A,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75185,8.84E+12,YOGURT,PLASTIC CUP,PEACH,LOW FAT,80 CALORIES,LOW CARBOHYDRATE,BLENDED
PRIVATE LABEL,88,3,99998,75186,8.84E+12,YOGURT,PLASTIC CONTAINER,PEACH,LESS THAN 1% FAT,LIGHT,NATURAL,PRESTIRRED
PRIVATE LABEL,88,3,99998,75187,8.84E+12,YOGURT,PLASTIC CONTAINER,PEACH,NONFAT,LIGHT,NATURAL,PRESTIRRED
PRIVATE LABEL,88,3,99998,75188,8.84E+12,YOGURT,PLASTIC CUP,PEACH,NONFAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,6,99998,54612,8.87E+12,YOGURT,PLSTC CUP IN SLEEVE,PEACH,NONFAT,LIGHT,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75189,8.84E+12,YOGURT,PLASTIC CUP,PEACH,NONFAT,LITE,GRADE A,BLENDED
PRIVATE LABEL,88,3,99998,75190,8.84E+12,YOGURT,PLSTC CUP IN SLEEVE,PEACH,NONFAT,LIGHT,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75191,8.84E+12,YOGURT,PLASTIC CARTON,PEACH,MISSING,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75192,8.84E+12,YOGURT,PLASTIC CUP,PEACH,REGULAR,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75193,8.84E+12,YOGURT,PLASTIC CUP,PEACH,REGULAR,MISSING,REGULAR,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75194,8.84E+12,YOGURT,PLASTIC CUP,PEACH,MISSING,MISSING,SUNDAE,MISSING
PRIVATE LABEL,88,3,99998,75195,8.84E+12,YOGURT,PLASTIC CUP,PEACH,WHOLE,MISSING,MISSING,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75196,8.84E+12,YOGURT,PLASTIC CUP,PEACH,1.5% LOWFAT,MISSING,SWISS,BLENDED
PRIVATE LABEL,88,3,99998,75197,8.84E+12,YOGURT,PLASTIC CONTAINER,PEACH,1.5% MILKFAT,MISSING,SWISS,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75198,8.84E+12,YOGURT,PLASTIC CUP,PEACH,1% LOWFAT,MISSING,SWISS,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75199,8.84E+12,YOGURT,PLASTIC CONTAINER,PEACH,1% MILKFAT,MISSING,MISSING,BLENDED
PRIVATE LABEL,88,3,99998,75200,8.84E+12,YOGURT,PLASTIC CUP,PEACH,1% MILKFAT,220 CALORIES,GRADE A,FRUIT ON THE BOTTOM
PRIVATE LABEL,88,3,99998,75201,8.84E+12,YOGURT,PLASTIC CUP,PEACH,2% LOWFAT,210 CALORIES,MISSING,PRESTIRRED
PRIVATE LABEL,88,3,99998,75202,8.84E+12,YOGURT,PLASTIC CONTAINER,PEACH,2% MILKFAT,MISSING,SWISS,PRESTIRRED
PRIVATE LABEL,88,3,99998,75203,8.84E+12,YOGURT,PLASTIC CUP,PEACH,99% FAT FREE,LIGHT,ORIGINAL,BLENDED
